index,tag,type,tag_replaced,replaced_flag
130,Detailed Brushwork,style_tags,Detailed Brushwork,True
130,Harmonious Palette,style_tags,Harmonious Color Palette,False
130,Intimate,style_tags,Intimate,True
131,Realism,style_tags,Realism,True
131,Impressionism,style_tags,Impressionism,True
131,Loose Brushwork,style_tags,Loose Brushwork,True
131,Luminous,style_tags,Luminous,True
131,Atmospheric,style_tags,Atmospheric,True
132,Baroque,style_tags,Baroque,True
132,Chiaroscuro,style_tags,Chiaroscuro,True
132,Realism,style_tags,Realism,True
132,Dramatic Lighting,style_tags,Dramatic Lighting,True
133,Impressionism,style_tags,Impressionism,True
133,Loose Brushstrokes,style_tags,Loose Brushstrokes,True
133,Soft Light,style_tags,Soft Light,True
133,Muted Palette,style_tags,Muted Palette,True
133,Intimacy,style_tags,Intimacy,True
133,Pastel Colors,style_tags,Pastel Colors,True
133,Fleeting Moment,style_tags,Fleeting Moments,False
134,Impressionism,style_tags,Impressionism,True
134,Loose Brushwork,style_tags,Loose Brushwork,True
134,Naturalism,style_tags,Naturalism,True
134,Outdoor Scene,style_tags,Outdoor Scene,True
134,Natural Light,style_tags,Natural Light,True
135,Rococo,style_tags,Rococo,True
135,Ornate,style_tags,Ornate,True
135,Elegant,style_tags,Elegant,True
135,Dynamic,style_tags,Dynamic,True
135,Fluid Brushwork,style_tags,Fluid Brushwork,True
136,Impressionism,style_tags,Impressionism,True
136,Loose Brushwork,style_tags,Loose Brushwork,True
136,Atmospheric,style_tags,Atmospheric,True
136,Perspective,style_tags,Perspective,True
137,Impressionism,style_tags,Impressionism,True
137,Realism,style_tags,Realism,True
137,Atmospheric,style_tags,Atmospheric,True
137,Light And Shadow,style_tags,Light And Shadow,True
138,Impressionism,style_tags,Impressionism,True
138,Loose Brushwork,style_tags,Loose Brushwork,True
138,Atmosphere,style_tags,Atmosphere,True
138,Pastoral,style_tags,Pastoral,True
139,Hudson River School,style_tags,Hudson River School,True
139,Romanticism,style_tags,Romanticism,True
139,Naturalism,style_tags,Naturalism,True
139,Chiaroscuro,style_tags,Chiaroscuro,True
139,Atmospheric,style_tags,Atmospheric,True
139,Luminism,style_tags,Luminism,True
140,Colonial American Portraiture,style_tags,Colonial American Portraiture,True
140,Realism,style_tags,Realism,True
140,Chiaroscuro,style_tags,Chiaroscuro,True
140,British,style_tags,British,True
140,Light And Shadow,style_tags,Light And Shadow,True
141,Realism,style_tags,Realism,True
141,Naturalism,style_tags,Naturalism,True
141,Detail Oriented,style_tags,Detail Oriented,True
141,Light And Shadow,style_tags,Light And Shadow,True
141,Textural,style_tags,Textural,True
142,Impressionism,style_tags,Impressionism,True
142,American,style_tags,American,True
142,Painterly,style_tags,Painterly,True
142,Soft Brushwork,style_tags,Soft Brushwork,True
142,Realism,style_tags,Realism,True
143,Rococo,style_tags,Rococo,True
143,Portraiture,style_tags,Portraiture,True
143,Loose Brushwork,style_tags,Loose Brushwork,True
143,Light Palette,style_tags,Light Color Palette,False
143,Textural,style_tags,Textural,True
143,Elegant,style_tags,Elegant,True
143,Aristocratic,style_tags,Aristocratic,True
144,Realism,style_tags,Realism,True
144,Genre,style_tags,Genre,True
144,American,style_tags,American,True
144,Fine Detail,style_tags,Fine Detail,True
144,Linear Perspective,style_tags,Linear Perspective,True
145,Dutch Golden Age,style_tags,Dutch Golden Age,True
145,Realism,style_tags,Realism,True
145,Naturalism,style_tags,Naturalism,True
145,Landscape,style_tags,Landscape,True
145,Perspective,style_tags,Perspective,True
146,Naturalistic,style_tags,Naturalistic,True
146,Loose Brushwork,style_tags,Loose Brushwork,True
146,Atmospheric,style_tags,Atmospheric,True
147,Baroque,style_tags,Baroque,True
147,Realism,style_tags,Realism,True
147,Chiaroscuro,style_tags,Chiaroscuro,True
147,Dramatic,style_tags,Dramatic,True
147,Emotional,style_tags,Emotional,True
148,British Portraiture,style_tags,British Portraiture,True
148,Realism,style_tags,Realism,True
148,Fine Brushwork,style_tags,Fine Brushwork,True
148,Chiaroscuro,style_tags,Chiaroscuro,True
148,Light And Shadow,style_tags,Light And Shadow,True
149,Portraiture,style_tags,Portraiture,True
149,Realism,style_tags,Realism,True
149,Chiaroscuro,style_tags,Chiaroscuro,True
149,Elegance,style_tags,Elegance,True
149,Romantic,style_tags,Romantic,True
150,Realism,style_tags,Realism,True
150,Portrait,style_tags,Portrait,True
150,Fine Detail,style_tags,Fine Detail,True
150,Smooth Brushwork,style_tags,Smooth Brushwork,True
151,Romanticism,style_tags,Romanticism,True
151,Neoclassicism,style_tags,Neoclassicism,True
151,American,style_tags,American,True
151,Figurative,style_tags,Figurative,True
151,Drama,style_tags,Drama,True
151,Light And Shadow,style_tags,Light And Shadow,True
152,Realism,style_tags,Realism,True
152,Naturalism,style_tags,Naturalism,True
152,Portraiture,style_tags,Portraiture,True
152,Expressive Brushwork,style_tags,Expressive Brushwork,True
153,British,style_tags,British,True
153,Portrait,style_tags,Portrait,True
153,Realism,style_tags,Realism,True
153,Oil,style_tags,Oil,True
153,Elegance,style_tags,Elegance,True
153,Refinement,style_tags,Refinement,True
154,Realism,style_tags,Realism,True
154,Portrait,style_tags,Portrait,True
154,Naturalistic,style_tags,Naturalistic,True
154,Light And Shadow,style_tags,Light And Shadow,True
155,Portrait,style_tags,Portrait,True
155,American,style_tags,American,True
155,Realism,style_tags,Realism,True
155,Fine Brushwork,style_tags,Fine Brushwork,True
155,Limited Color Palette,style_tags,Limited Color Palette,True
155,Idealization,style_tags,Idealization,True
156,Realism,style_tags,Realism,True
156,Portrait,style_tags,Portrait,True
156,Oil,style_tags,Oil,True
156,American,style_tags,American,True
156,Fine Detail,style_tags,Fine Detail,True
156,Chiaroscuro,style_tags,Chiaroscuro,True
157,Portraiture,style_tags,Portraiture,True
157,Realism,style_tags,Realism,True
157,Soft Lighting,style_tags,Soft Lighting,True
158,American Portraiture,style_tags,American Portraiture,True
158,Realism,style_tags,Realism,True
158,Classical,style_tags,Classical,True
158,Subdued Color Scheme,style_tags,Subdued Color Palette,False
158,Detailed,style_tags,Detailed,True
158,Precise Brushwork,style_tags,Precise Brushwork,True
159,Romanticism,style_tags,Romanticism,True
159,Portrait,style_tags,Portrait,True
159,Realism,style_tags,Realism,True
159,Subtle Light,style_tags,Subtle Lighting,False
160,Neoclassical,style_tags,Neoclassical,True
160,Romanticism,style_tags,Romanticism,True
160,Portrait,style_tags,Portrait,True
160,Painterly,style_tags,Painterly,True
160,Lifelike,style_tags,Lifelike,True
160,Subtle,style_tags,Subtle,True
160,Dramatic,style_tags,Dramatic,True
161,Portrait,style_tags,Portrait,True
161,Realism,style_tags,Realism,True
161,Fine Detail,style_tags,Fine Detail,True
161,Light And Shadow,style_tags,Light And Shadow,True
162,Portrait,style_tags,Portrait,True
162,Realism,style_tags,Realism,True
162,Fine Detail,style_tags,Fine Detail,True
162,Soft Lighting,style_tags,Soft Lighting,True
162,Neutral Background,style_tags,Neutral Background,True
163,Realism,style_tags,Realism,True
163,Portrait,style_tags,Portrait,True
163,Fine Brushwork,style_tags,Fine Brushwork,True
164,American Portraiture,style_tags,American Portraiture,True
164,Realism,style_tags,Realism,True
164,Fine Detail,style_tags,Fine Detail,True
164,Light And Shadow,style_tags,Light And Shadow,True
165,Naturalism,style_tags,Naturalism,True
165,Romanticism,style_tags,Romanticism,True
165,Landscape,style_tags,Landscape,True
165,Realism,style_tags,Realism,True
165,Atmospheric,style_tags,Atmospheric,True
165,Pastoral,style_tags,Pastoral,True
166,Romanticism,style_tags,Romanticism,True
166,Portrait,style_tags,Portrait,True
166,Warm Tones,style_tags,Warm Tones,True
166,Soft Lighting,style_tags,Soft Lighting,True
166,Detailed Brushwork,style_tags,Detailed Brushwork,True
167,Realism,style_tags,Realism,True
167,Portrait,style_tags,Portrait,True
167,Oil,style_tags,Oil,True
167,American,style_tags,American,True
168,Realism,style_tags,Realism,True
168,Portrait,style_tags,Portrait,True
168,Classicism,style_tags,Classicism,True
168,Oil,style_tags,Oil,True
169,Portraiture,style_tags,Portraiture,True
169,Realism,style_tags,Realism,True
169,Subdued Palette,style_tags,Subdued Palette,True
169,Traditional,style_tags,Traditional,True
170,Realism,style_tags,Realism,True
170,Portrait,style_tags,Portrait,True
170,Classical,style_tags,Classical,True
170,Fine Detail,style_tags,Fine Detail,True
170,Smooth Brushwork,style_tags,Smooth Brushwork,True
171,Impressionism,style_tags,Impressionism,True
171,Loose Brushwork,style_tags,Loose Brushwork,True
171,Muted Colors,style_tags,Muted Colors,True
172,Impressionism,style_tags,Impressionism,True
172,Colorful,style_tags,Colorful,True
172,Vibrant,style_tags,Vibrant,True
172,Gestural,style_tags,Gestural,True
172,Emotive,style_tags,Emotive,True
173,Realism,style_tags,Realism,True
173,Portraiture,style_tags,Portraiture,True
173,American,style_tags,American,True
173,Fine Detail,style_tags,Fine Detail,True
173,Naturalism,style_tags,Naturalism,True
174,Baroque,style_tags,Baroque,True
174,Realism,style_tags,Realism,True
174,Chiaroscuro,style_tags,Chiaroscuro,True
174,Dramatic,style_tags,Dramatic,True
174,Vivid Colors,style_tags,Vivid Colors,True
175,Realism,style_tags,Realism,True
175,Early American,style_tags,Early American,True
175,Portrait,style_tags,Portrait,True
175,Chiaroscuro,style_tags,Chiaroscuro,True
175,Figurative,style_tags,Figurative,True
176,Romanticism,style_tags,Romanticism,True
176,Fine Brushwork,style_tags,Fine Brushwork,True
176,Warm Palette,style_tags,Warm Palette,True
176,Textural,style_tags,Textural,True
176,Realistic,style_tags,Realistic,True
176,Serene,style_tags,Serene,True
177,Realism,style_tags,Realism,True
177,Portraiture,style_tags,Portraiture,True
177,Fine Detail,style_tags,Fine Detail,True
177,Chiaroscuro,style_tags,Chiaroscuro,True
177,Controlled Brushwork,style_tags,Controlled Brushwork,True
178,American Portraiture,style_tags,American Portraiture,True
178,Realism,style_tags,Realism,True
178,Fine Brushwork,style_tags,Fine Brushwork,True
178,Subtle Color Contrast,style_tags,Subtle Color Palette,False
178,Soft Lighting,style_tags,Soft Lighting,True
179,Portraiture,style_tags,Portraiture,True
179,Realism,style_tags,Realism,True
179,Traditional,style_tags,Traditional,True
179,Fine Detail,style_tags,Fine Detail,True
179,Smooth Brushwork,style_tags,Smooth Brushwork,True
180,American,style_tags,American,True
180,Portraiture,style_tags,Portraiture,True
180,Realism,style_tags,Realism,True
180,Fine Detail,style_tags,Fine Detail,True
180,Earth Tones,style_tags,Earth Tones,True
181,Realism,style_tags,Realism,True
181,Portrait,style_tags,Portrait,True
181,Subdued Palette,style_tags,Subdued Palette,True
181,Soft Brushwork,style_tags,Soft Brushwork,True
181,Naturalistic,style_tags,Naturalistic,True
182,Realism,style_tags,Realism,True
182,Portrait,style_tags,Portrait,True
182,Chiaroscuro,style_tags,Chiaroscuro,True
182,Fine Brushwork,style_tags,Fine Brushwork,True
183,American,style_tags,American,True
183,Portrait,style_tags,Portrait,True
183,Naturalism,style_tags,Naturalism,True
183,Warm Palette,style_tags,Warm Palette,True
183,Fine Detail,style_tags,Fine Detail,True
183,Realism,style_tags,Realism,True
184,Realism,style_tags,Realism,True
184,Portrait,style_tags,Portrait,True
184,Smooth Brushwork,style_tags,Smooth Brushwork,True
184,Subdued Palette,style_tags,Subdued Palette,True
184,Formal Composition,style_tags,Formal Composition,True
185,Realism,style_tags,Realism,True
185,Portrait,style_tags,Portrait,True
185,Fine Detail,style_tags,Fine Detail,True
185,American,style_tags,American,True
186,Realism,style_tags,Realism,True
186,Portrait,style_tags,Portrait,True
186,Fine Detail,style_tags,Fine Detail,True
186,Smooth Brushwork,style_tags,Smooth Brushwork,True
186,American,style_tags,American,True
187,Neoclassical,style_tags,Neoclassical,True
187,Realism,style_tags,Realism,True
187,Portrait,style_tags,Portrait,True
187,Smooth Brushwork,style_tags,Smooth Brushwork,True
187,Muted Palette,style_tags,Muted Palette,True
188,Realism,style_tags,Realism,True
188,Portraiture,style_tags,Portraiture,True
188,Expressive,style_tags,Expressive,True
188,Painterly,style_tags,Painterly,True
188,American,style_tags,American,True
189,American Portraiture,style_tags,American Portraiture,True
189,Realism,style_tags,Realism,True
189,Refined Brushwork,style_tags,Refined Brushwork,True
189,Light And Shadow,style_tags,Light And Shadow,True
190,British,style_tags,British,True
190,Portraiture,style_tags,Portraiture,True
190,Realism,style_tags,Realism,True
190,Formal,style_tags,Formal,True
190,Oil,style_tags,Oil,True
191,Realism,style_tags,Realism,True
191,Subdued Color Palette,style_tags,Subdued Color Palette,True
191,Smooth Brushwork,style_tags,Smooth Brushwork,True
191,Attention To Detail,style_tags,Attention To Detail,True
192,Realism,style_tags,Realism,True
192,Chiaroscuro,style_tags,Chiaroscuro,True
192,Detailed Brushwork,style_tags,Detailed Brushwork,True
192,Figure,style_tags,Figure,True
192,Portrait,style_tags,Portrait,True
192,Contrast,style_tags,Contrast,True
193,Portraiture,style_tags,Portraiture,True
193,Oil,style_tags,Oil,True
193,Classicism,style_tags,Classicism,True
193,Soft Brushwork,style_tags,Soft Brushwork,True
193,Figurative,style_tags,Figurative,True
194,Realism,style_tags,Realism,True
194,Fine Brushwork,style_tags,Fine Brushwork,True
194,Portraiture,style_tags,Portraiture,True
194,European,style_tags,European,True
195,Realism,style_tags,Realism,True
195,American,style_tags,American,True
195,Portraiture,style_tags,Portraiture,True
195,Detail-Oriented,style_tags,Detail-Oriented,True
195,Traditional,style_tags,Traditional,True
196,Realism,style_tags,Realism,True
196,Portrait,style_tags,Portrait,True
196,American,style_tags,American,True
197,American Portraiture,style_tags,American Portraiture,True
197,Realism,style_tags,Realism,True
197,Smooth Brushwork,style_tags,Smooth Brushwork,True
197,Warm Tones,style_tags,Warm Tones,True
198,Realism,style_tags,Realism,True
198,Portrait,style_tags,Portrait,True
198,American,style_tags,American,True
198,Fine Detail,style_tags,Fine Detail,True
198,Smooth Brushwork,style_tags,Smooth Brushwork,True
199,Realism,style_tags,Realism,True
199,Figurative,style_tags,Figurative,True
199,Portrait,style_tags,Portrait,True
200,Realism,style_tags,Realism,True
200,Portrait,style_tags,Portrait,True
200,Chiaroscuro,style_tags,Chiaroscuro,True
200,Lifelike,style_tags,Lifelike,True
200,Subdued Colors,style_tags,Subdued Colors,True
200,Detailed Brushwork,style_tags,Detailed Brushwork,True
201,Realism,style_tags,Realism,True
201,Portraiture,style_tags,Portraiture,True
201,Fine Detail,style_tags,Fine Detail,True
201,Smooth Brushwork,style_tags,Smooth Brushwork,True
201,Muted Color Palette,style_tags,Muted Color Palette,True
202,Neoclassical,style_tags,Neoclassical,True
202,Romanticism,style_tags,Romanticism,True
202,Portraiture,style_tags,Portraiture,True
202,Realism,style_tags,Realism,True
202,Lighting,style_tags,Lighting,True
202,Elegance,style_tags,Elegance,True
202,French,style_tags,French,True
203,Colonial American,style_tags,Colonial American,True
203,Realism,style_tags,Realism,True
203,Detailed Texture,style_tags,Detailed Texture,True
204,American Portraiture,style_tags,American Portraiture,True
204,Realism,style_tags,Realism,True
204,Fine Detail,style_tags,Fine Detail,True
205,Portraiture,style_tags,Portraiture,True
205,Realism,style_tags,Realism,True
205,American,style_tags,American,True
205,Detail-Oriented,style_tags,Detail-Oriented,True
205,Light And Shadow,style_tags,Light And Shadow,True
206,Realism,style_tags,Realism,True
206,Portrait,style_tags,Portrait,True
206,Fine Detail,style_tags,Fine Detail,True
206,Smooth Brushwork,style_tags,Smooth Brushwork,True
206,Depth,style_tags,Depth,True
207,Realism,style_tags,Realism,True
207,Portrait,style_tags,Portrait,True
207,American,style_tags,American,True
207,Classical,style_tags,Classical,True
208,Realism,style_tags,Realism,True
208,Precision,style_tags,Precision,True
208,American Portraiture,style_tags,American Portraiture,True
208,Detail Oriented,style_tags,Detail Oriented,True
208,Subdued Palette,style_tags,Subdued Palette,True
209,Realism,style_tags,Realism,True
209,Portrait,style_tags,Portrait,True
209,Fine Detail,style_tags,Fine Detail,True
209,Smooth Brushwork,style_tags,Smooth Brushwork,True
209,Subdued Palette,style_tags,Subdued Palette,True
210,Portraiture,style_tags,Portraiture,True
210,Realism,style_tags,Realism,True
210,Smooth Brushwork,style_tags,Smooth Brushwork,True
210,Figurative,style_tags,Figurative,True
211,Naturalistic,style_tags,Naturalistic,True
211,Chiaroscuro,style_tags,Chiaroscuro,True
211,Dutch Golden Age,style_tags,Dutch Golden Age,True
211,Textured Brushwork,style_tags,Textured Brushwork,True
212,European,style_tags,European,True
212,Portraiture,style_tags,Portraiture,True
212,Realism,style_tags,Realism,True
212,Subdued Palette,style_tags,Subdued Palette,True
213,Romantic,style_tags,Romantic,True
213,Expressive,style_tags,Expressive,True
213,Portrait,style_tags,Portrait,True
213,Emotional,style_tags,Emotional,True
213,Vivid,style_tags,Vivid,True
213,Dynamic,style_tags,Dynamic,True
214,Realism,style_tags,Realism,True
