title,creation_year_start,creation_year_end,medium,classification,dimension,artwork_id,full_image_url,artist_id,artist_display
The Holy Family with Mary Magdalen,1590,1595,oil on canvas,Painting,"{'framed': {'height': 1.6, 'width': 1.31, 'depth': 0.075}, 'unframed': {'height': 1.3, 'width': 1.0}}",TCMA-79e987a9-6b88-432c-a648-aac83c1487b1,https://openaccess-cdn.clevelandart.org/1926.247/1926.247_full.tif,TCMA-2391,"El Greco (Spanish, 1541–1614)"
Scenes of Witchcraft: Morning,1640,1654,oil on canvas,Painting,"{'framed': {'width': 0.762, 'depth': 0.096}, 'unframed': {'width': 0.545}}",TCMA-86b70bea-b8a8-4f54-8427-6dc02966dd34,https://openaccess-cdn.clevelandart.org/1977.37.1/1977.37.1_full.tif,TCMA-2285,"Salvator Rosa (Italian, 1615–1673)"
"Terminus, the Device of Erasmus",1527,1537,oil on wood,Painting,"{'framed': {'height': 0.324, 'width': 0.324, 'depth': 0.045}, 'unframed': {'height': 0.216, 'width': 0.216}}",TCMA-069ed624-064a-4f85-81c0-debb5e3be64b,https://openaccess-cdn.clevelandart.org/1971.166/1971.166_full.tif,TCMA-2819,"Hans Holbein the Younger (German, active England and Switzerland, 1497/98–1543)"
The Artist's Studio,1740,1759,oil on copper,Painting,"{'framed': {'height': 0.556, 'width': 0.733}, 'unframed': {'height': 0.419, 'width': 0.6}}",TCMA-e052cb7f-d4a7-4f65-b447-167a3cea1c98,https://openaccess-cdn.clevelandart.org/2012.41/2012.41_full.tif,TCMA-62091,"Johann Georg Platzer (Austrian, 1704–1761)"
Antiochus and Stratonice,1833,1843,oil on linen,Painting,"{'framed': {'height': 0.745, 'width': 0.915, 'depth': 0.11}, 'unframed': {'height': 0.481, 'width': 0.639}}",TCMA-72855cca-b124-40a5-a921-0e60a0f5a330,https://openaccess-cdn.clevelandart.org/1966.13/1966.13_full.tif,TCMA-1685,"Jean-Auguste-Dominique Ingres (French, 1780–1867)"
Noah:  The Eve of the Deluge,1848,1848,oil on canvas,Painting,"{'framed': {'height': 1.685, 'width': 2.425, 'depth': 0.095}, 'unframed': {'height': 1.46, 'width': 2.21}}",TCMA-b464c658-d957-4bd2-ac2d-eb05f1bb0dd5,https://openaccess-cdn.clevelandart.org/1972.119/1972.119_full.tif,TCMA-2968,"John Linnell (British, 1792–1882)"
Scenes of Witchcraft: Night,1640,1654,oil on canvas,Painting,"{'framed': {'width': 0.762, 'depth': 0.096}, 'unframed': {'width': 0.545}}",TCMA-ce4e2539-9ba8-428f-a395-b53239b8451c,https://openaccess-cdn.clevelandart.org/1977.37.4/1977.37.4_full.tif,TCMA-2285,"Salvator Rosa (Italian, 1615–1673)"
"Under the Trees (from ""The Public Gardens"")",1894,1894,distemper on fabric,Painting,"{'framed': {'height': 2.299, 'width': 1.13, 'depth': 0.114}, 'unframed': {'height': 2.142, 'width': 0.963}}",TCMA-b329be18-8a71-4115-b0ff-70f5d730f788,https://openaccess-cdn.clevelandart.org/1953.212/1953.212_full.tif,TCMA-1833,"Edouard Vuillard (French, 1868–1940)"
Spring Flowers,1864,1864,oil on fabric,Painting,"{'framed': {'height': 1.445, 'width': 1.172, 'depth': 0.121}, 'unframed': {'height': 1.168, 'width': 0.905}}",TCMA-99e9c92d-7887-40c0-afb8-85d1b76e36db,https://openaccess-cdn.clevelandart.org/1953.155/1953.155_full.tif,TCMA-1844,"Claude Monet (French, 1840–1926)"
British Manufactory; A Sketch,1791,1791,oil on paper mounted on wood,Painting,"{'framed': {'height': 0.674, 'width': 0.8, 'depth': 0.052}, 'unframed': {'height': 0.51, 'width': 0.65}}",TCMA-939ed922-3064-45c3-bd46-23655d42e5c1,https://openaccess-cdn.clevelandart.org/1919.1018/1919.1018_full.tif,TCMA-2553,"Benjamin West (American, 1738–1820)"
Rest,1879,1879,oil on fabric,Painting,"{'framed': {'height': 2.04, 'width': 1.56, 'depth': 0.15}, 'unframed': {'height': 1.645, 'width': 1.178}}",TCMA-69907180-bd7e-47b2-9741-f88c93c3af8a,https://openaccess-cdn.clevelandart.org/1915.722/1915.722_full.tif,TCMA-1571,"William Adolphe Bouguereau (French, 1825–1905)"
The Annunciation,1380,1389,tempera and oil with gold on wood,Painting,"{'framed': {'height': 0.403, 'width': 0.314, 'depth': 0.048}, 'image': {'height': 0.31, 'width': 0.227}, 'overall': {'height': 0.352, 'width': 0.265, 'depth': 0.016}, 'back': {'height': 0.341, 'width': 0.265}, 'curvature': {'height': 0.022}}",TCMA-f41e6460-8e9e-44d7-b5c4-6b6203bcb22e,https://openaccess-cdn.clevelandart.org/1954.393/1954.393_full.tif,,
Virgin and Child with Angels,1455,1465,tempera and gold on wood panel,Painting,"{'framed': {'height': 1.867, 'width': 0.978, 'depth': 0.14}, 'unframed': {'height': 0.95, 'width': 0.53}}",TCMA-cdd35172-3565-4729-ad44-ef2d79f3f307,https://openaccess-cdn.clevelandart.org/1916.802/1916.802_full.tif,TCMA-2197,"Filippo Lippi (Italian, c. 1406–1469)"
Maine Coast,1907,1907,oil on canvas,Painting,"{'framed': {'height': 1.045, 'width': 1.302, 'depth': 0.065}, 'unframed': {'height': 0.864, 'width': 1.117}}",TCMA-2f798493-0f66-4012-b5c6-a39d5a00ec1e,https://openaccess-cdn.clevelandart.org/1922.1132/1922.1132_full.tif,TCMA-14219,"Rockwell Kent (American, 1882–1971)"
Scenes of Witchcraft: Day,1640,1654,oil on canvas,Painting,"{'framed': {'width': 0.762, 'depth': 0.096}, 'unframed': {'width': 0.545}}",TCMA-36cab99c-208c-4699-8445-2416ad578b9a,https://openaccess-cdn.clevelandart.org/1977.37.2/1977.37.2_full.tif,TCMA-2285,"Salvator Rosa (Italian, 1615–1673)"
"Low Tide at Pourville, near Dieppe, 1882",1882,1882,oil on fabric,Painting,"{'framed': {'height': 0.654, 'width': 1.067, 'depth': 0.105}, 'unframed': {'height': 0.599, 'width': 0.813}}",TCMA-5c814c54-2b79-4573-953b-018c1c56a5c8,https://openaccess-cdn.clevelandart.org/1947.196/1947.196_full.tif,TCMA-1844,"Claude Monet (French, 1840–1926)"
Panel from a Cassone: The Race of the Palio in the Streets of Florence,1418,1418,tempera and gold on wood,Painting,"{'framed': {'height': 0.465, 'width': 1.435, 'depth': 0.07}, 'unframed': {'height': 0.421, 'width': 1.395}}",TCMA-196aebf7-6ad5-446c-a6b9-7622bf333bc0,https://openaccess-cdn.clevelandart.org/1916.801/1916.801_full.tif,TCMA-2344,"Giovanni Francesco Toscani (Italian, c. 1380–1430)"
Jeremiah Belknap,1753,1763,oil on canvas,Painting,"{'framed': {'height': 1.219, 'width': 0.972, 'depth': 0.076}, 'unframed': {'height': 1.07, 'width': 0.84}}",TCMA-4f338bb2-aee6-417e-be36-e4c8bf66293c,https://openaccess-cdn.clevelandart.org/1919.1016/1919.1016_full.tif,TCMA-2547,"Joseph Badger (American, 1708–1765)"
Portrait of Isabella Brant,1620,1625,oil on wood,Painting,"{'framed': {'height': 0.83, 'width': 0.735, 'depth': 0.09}, 'unframed': {'height': 0.53, 'width': 0.46}}",TCMA-bb5e33ce-a41c-49ce-9a81-58f12cbfad99,https://openaccess-cdn.clevelandart.org/1947.207/1947.207_full.tif,TCMA-1251,"Peter Paul Rubens (Flemish, 1577–1640)"
The Large Tree,1891,1891,oil on fabric,Painting,"{'framed': {'height': 0.924, 'width': 1.127, 'depth': 0.064}, 'unframed': {'height': 0.74, 'width': 0.928}}",TCMA-51ee7cb3-8d12-47cf-99fe-b6f6d3c6da60,https://openaccess-cdn.clevelandart.org/1975.263/1975.263_full.tif,TCMA-1776,"Paul Gauguin (French, 1848–1903)"
Holiday on the Hudson,1907,1917,oil on canvas,Painting,"{'framed': {'height': 0.965, 'width': 1.115, 'depth': 0.06}, 'unframed': {'height': 0.762, 'width': 0.917}}",TCMA-e5443e7f-7370-4e81-b5cc-40986f26f71a,https://openaccess-cdn.clevelandart.org/1933.2291/1933.2291_full.tif,TCMA-4062,"George Luks (American, 1866–1933)"
The Birth and Naming of John the Baptist,1496,1499,oil on wood,Painting,"{'framed': {'height': 0.99, 'width': 0.6, 'depth': 0.075}, 'unframed': {'height': 0.884, 'width': 0.499}}",TCMA-bab0d3b6-f7c3-4742-8a91-080ceff6b764,https://openaccess-cdn.clevelandart.org/1975.3/1975.3_full.tif,TCMA-2371,"Juan de Flandes (Netherlandish, c. 1460–1519)"
Portrait of a Woman,1650,1670,oil on canvas,Painting,"{'framed': {'height': 0.875, 'width': 0.77, 'depth': 0.07}, 'unframed': {'height': 0.633, 'width': 0.527}}",TCMA-fe39bfcd-46e3-491e-90ac-24712801652a,https://openaccess-cdn.clevelandart.org/1944.93/1944.93_full.tif,TCMA-2590,"Gerard ter Borch (Dutch, 1617–1681)"
The Miracles of Saint James the Greater,1726,1726,oil on canvas,Painting,"{'framed': {'height': 1.295, 'width': 1.075, 'depth': 0.105}, 'unframed': {'height': 1.02, 'width': 0.807}}",TCMA-df7acdc8-cece-4602-9ee3-ef0955f8f57a,https://openaccess-cdn.clevelandart.org/1929.96/1929.96_full.tif,TCMA-1907,"Noël Nicolas Coypel (French, 1690–1734)"
Virgin and Child Enthroned,1419,1419,tempera and gold on wood,Painting,"{'framed': {'height': 1.962, 'width': 0.686, 'depth': 0.095}, 'unframed': {'height': 1.962, 'width': 0.682}, 'with original molding and pinnacle': {'height': 1.29, 'width': 0.59}}",TCMA-6c41c6db-bebc-4b73-bd7c-4f2f3258dec6,https://openaccess-cdn.clevelandart.org/1954.834/1954.834_full.tif,TCMA-282522,"Battista di Biagio Sanguigni (Italian, active 1393–1451)"
Altarpiece with The Passion of Christ,1440,1449,oil and gold on wood,Painting,"{'framed': {'height': 0.889, 'width': 1.575, 'depth': 0.083}, 'unframed': {'height': 0.743, 'width': 0.698}, 'part 1': {'height': 0.849, 'width': 0.814, 'depth': 0.083}, 'part 2': {'height': 0.846, 'width': 1.522, 'depth': 0.083}, 'part 3': {'height': 0.846, 'width': 0.787, 'depth': 0.083}, 'panel': {'height': 0.362, 'width': 0.35}}",TCMA-bb5159fc-4db8-4410-9043-75ab6ddc46b7,https://openaccess-cdn.clevelandart.org/1951.453/1951.453_full.tif,TCMA-2639,Master of the Schlägl Altarpiece (German)
Nymphs and a Satyr (Amor Vincit Omnia),1625,1627,oil on canvas,Painting,"{'framed': {'height': 1.21, 'width': 1.52, 'depth': 0.07}, 'unframed': {'height': 0.97, 'width': 1.275}}",TCMA-c6a70abf-366a-41b4-84b1-7a3a85fdd8f4,https://openaccess-cdn.clevelandart.org/1926.26/1926.26_full.tif,TCMA-1946,"Nicolas Poussin (French, 1594–1665)"
The Brierwood Pipe,1864,1864,oil on canvas,Painting,"{'framed': {'height': 0.689, 'width': 0.641, 'depth': 0.092}, 'unframed': {'height': 0.428, 'width': 0.375}, 'former': {'height': 0.69, 'width': 0.64, 'depth': 0.08}}",TCMA-022587cb-7fd7-476a-9770-b77f9d719d00,https://openaccess-cdn.clevelandart.org/1944.524/1944.524_full.tif,TCMA-3143,"Winslow Homer (American, 1836–1910)"
The Apple Seller,1885,1895,oil on fabric,Painting,"{'framed': {'height': 0.93, 'width': 0.822, 'depth': 0.095}, 'unframed': {'height': 0.658, 'width': 0.545}}",TCMA-5c6fb4b0-9f67-4b7f-ac04-05dfcad0b52c,https://openaccess-cdn.clevelandart.org/1958.47/1958.47_full.tif,TCMA-1765,"Pierre-Auguste Renoir (French, 1841–1919)"
Portrait of Colonel Charles Heathcote,1771,1772,Oil on canvas,Painting,"{'No Extent Specified': {'height': 1.27, 'width': 1.0}}",TCMA-81bd8dc7-f12b-4ffa-bd07-559bf93c2821,https://openaccess-cdn.clevelandart.org/2017.100/2017.100_full.tif,TCMA-25419,"Joseph Wright of Derby (British, 1734–1797)"
Vase of Flowers,1900,1910,oil on fabric,Painting,"{'framed': {'height': 0.908, 'width': 0.622, 'depth': 0.102}, 'unframed': {'height': 0.73, 'width': 0.59}}",TCMA-f410983e-2510-4b3b-a33e-923396486de1,https://openaccess-cdn.clevelandart.org/1935.233/1935.233_full.tif,TCMA-1748,"Odilon Redon (French, 1840–1916)"
The Return of the Holy Family to Nazareth,1622,1632,oil on canvas,Painting,"{'framed': {'height': 1.595, 'width': 1.24, 'depth': 0.145}, 'unframed': {'height': 1.34, 'width': 0.99}}",TCMA-e63d686a-02e1-4526-a8dc-19007e4e81c7,https://openaccess-cdn.clevelandart.org/1953.156/1953.156_full.tif,TCMA-1946,"Nicolas Poussin (French, 1594–1665)"
Portrait of Machtelt Suijs,1540,1545,oil on wood,Painting,"{'framed': {'height': 1.07, 'width': 0.97, 'depth': 0.08}, 'unframed': {'height': 0.85, 'width': 0.74}}",TCMA-ef5dcc92-17b7-4883-94dd-0fb647a8d739,https://openaccess-cdn.clevelandart.org/1987.136/1987.136_full.tif,TCMA-2858,"Maerten van Heemskerck (Dutch, 1498–1574)"
Portrait of a Woman,1743,1753,oil on canvas,Painting,"{'framed': {'height': 1.08, 'width': 0.925, 'depth': 0.11}, 'unframed': {'height': 0.82, 'width': 0.65}}",TCMA-593ce9dd-b89f-4bed-afb6-da8854ffda70,https://openaccess-cdn.clevelandart.org/1948.183/1948.183_full.tif,TCMA-1935,"Jean-Marc Nattier (French, 1685–1766)"
John the Baptist,1410,1415,oil on oak panel,Painting,"{'framed': {'height': 0.25, 'width': 0.2, 'depth': 0.03}, 'unframed': {'height': 0.173, 'width': 0.116}}",TCMA-0c51f2ae-4ef8-41b7-9746-4fd5e9a3b853,https://openaccess-cdn.clevelandart.org/1966.238/1966.238_full.tif,TCMA-2715,"Robert Campin (Netherlandish, 1375/79–1444)"
"Esther, Ahasuerus, and Haman",1663,1673,oil on canvas,Painting,"{'framed': {'height': 0.965, 'width': 1.195, 'depth': 0.11}, 'unframed': {'height': 0.7, 'width': 0.93}}",TCMA-806fe787-749b-48f0-a23e-f7fbcee2cf63,https://openaccess-cdn.clevelandart.org/1964.153/1964.153_full.tif,TCMA-2688,"Jan Steen (Dutch, 1626–1679)"
Charles Apthorp,1748,1748,oil on canvas,Painting,"{'framed': {'height': 1.415, 'width': 1.175, 'depth': 0.075}, 'unframed': {'height': 1.27, 'width': 1.015}}",TCMA-fd929eaf-4bec-4c3c-bef8-86d47fa57d74,https://openaccess-cdn.clevelandart.org/1919.1006/1919.1006_full.tif,TCMA-2550,"Robert Feke (American, c. 1707–c. 1752)"
A Eunuch's Dream,1874,1874,oil on wood,Painting,"{'framed': {'height': 0.54, 'width': 0.745, 'depth': 0.055}, 'unframed': {'height': 0.393, 'width': 0.654}}",TCMA-3ec68ca5-f509-4922-bb32-695714e4ea9a,https://openaccess-cdn.clevelandart.org/1991.173/1991.173_full.tif,TCMA-1793,"Jean Lecomte du Nouÿ (French, 1842–1923)"
Virgin and Child Adored by Saints Mary Magdalene and Nicolas of Bari;  Christ Crucified with the Virgin and Saint John the Evangelist,1400,1499,tempera and gold on wood,Painting,"{'image': {'height': 0.46, 'width': 0.214}, 'framed': {'height': 0.582, 'width': 0.28, 'depth': 0.048}}",TCMA-19ab7aac-036f-41a9-99f8-cedff3ee7e67,https://openaccess-cdn.clevelandart.org/1924.199/1924.199_full.tif,TCMA-2258,"Sano di Pietro (Italian, 1406–1481)"
Portrait of Agostino Barbarigo,1571,1581,oil on canvas,Painting,"{'framed': {'height': 1.362, 'width': 1.362, 'depth': 0.121}, 'unframed': {'height': 1.022, 'width': 1.042}}",TCMA-7ba680e8-ab7c-4880-b46b-ff1ae5ea7b33,https://openaccess-cdn.clevelandart.org/1928.16/1928.16_full.tif,TCMA-2362,"Paolo Veronese (Italian, 1528–1588)"
The Lantern Night Excursion of Zhong Kui,1250,1325,handscroll; ink and slight color on silk,Painting,"{'image': {'height': 0.248, 'width': 2.403}, 'overall': {'height': 0.257, 'width': 9.044}}",TCMA-095efbfa-1598-455e-8178-c4fbb4c70711,https://openaccess-cdn.clevelandart.org/1961.206/1961.206_full.tif,TCMA-6256,"Yan Hui (Chinese, active 1270–1310)"
"Apollo, God of Light, Eloquence, Poetry and the Fine Arts with Urania, Muse of Astronomy",1798,1798,oil on canvas,Painting,"{'overall': {'height': 2.75, 'width': 2.35}}",TCMA-fe4e800c-85ed-42a3-a8a3-3e5ecdb1fa1b,https://openaccess-cdn.clevelandart.org/2003.6.3/2003.6.3_full.tif,TCMA-44231,"Charles Meynier (French, 1768–1832)"
"Calliope, Muse of Epic Poetry",1798,1798,oil on canvas,Painting,"{'overall': {'height': 2.75, 'width': 1.77}}",TCMA-6f2e23f5-a727-47a1-b3a1-3928b446d8e2,https://openaccess-cdn.clevelandart.org/2003.6.4/2003.6.4_full.tif,TCMA-44231,"Charles Meynier (French, 1768–1832)"
The Annunciation,1575,1585,oil on canvas,Painting,"{'framed': {'height': 1.76, 'width': 1.595, 'depth': 0.095}, 'unframed': {'height': 1.5, 'width': 1.334}}",TCMA-416d6fee-5219-4265-9a3d-d18bc29d7fa5,https://openaccess-cdn.clevelandart.org/1950.251/1950.251_full.tif,TCMA-2362,"Paolo Veronese (Italian, 1528–1588)"
Portrait of the Jester Calabazas,1631,1632,oil on canvas,Painting,"{'framed': {'height': 1.993, 'width': 1.331, 'depth': 0.127}, 'unframed': {'height': 1.75, 'width': 1.06}}",TCMA-e8bbf9cf-ec3c-460d-b5b2-1d2da838c94d,https://openaccess-cdn.clevelandart.org/1965.15/1965.15_full.tif,TCMA-5145,"Diego Velázquez (Spanish, 1599–1660)"
Samson and Delilah,1615,1617,oil on canvas,Painting,"{'framed': {'height': 1.584, 'width': 1.225, 'depth': 0.118}, 'case': {'height': 1.397, 'width': 1.778, 'depth': 0.28}, 'unframed': {'height': 1.29, 'width': 0.94}}",TCMA-256f818d-6b14-4b77-be3e-470cda27f025,https://openaccess-cdn.clevelandart.org/1968.23/1968.23_full.tif,TCMA-2747,"Gerrit van Honthorst (Dutch, 1590–1656)"
Pine Tree,1892,1902,oil on fabric,Painting,"{'framed': {'height': 1.495, 'width': 0.848, 'depth': 0.041}, 'unframed': {'height': 1.352, 'width': 0.72}}",TCMA-d689c42e-939c-4953-a492-b47889c69051,https://openaccess-cdn.clevelandart.org/1982.124/1982.124_full.tif,TCMA-1813,"Giovanni Segantini (Italian, 1858–1899)"
Sophie Crouzet,1796,1806,oil on fabric,Painting,"{'framed': {'height': 1.01, 'width': 0.855, 'depth': 0.125}, 'unframed': {'height': 0.812, 'width': 0.65}}",TCMA-c37f0551-8e5a-47d0-9b81-3185c4b5bb1b,https://openaccess-cdn.clevelandart.org/1943.659/1943.659_full.tif,TCMA-1682,"Louis Hersent (French, 1777–1860)"
Lazarus and the Rich Man,1545,1555,oil on canvas,Painting,"{'framed': {'height': 1.76, 'width': 2.51, 'depth': 0.12}, 'unframed': {'height': 1.46, 'width': 2.21}}",TCMA-fa6cea5b-487e-4112-b319-4bbe2e30abe9,https://openaccess-cdn.clevelandart.org/1939.68/1939.68_full.tif,TCMA-2015,"Jacopo Bassano (Italian, c. 1510–1592)"
A Young Man with a Chain,1625,1632,oil on wood,Painting,"{'framed': {'height': 0.838, 'width': 0.699, 'depth': 0.127}, 'unframed': {'height': 0.578, 'width': 0.438}}",TCMA-71891fb4-78cf-469e-8a9e-3c4ca8a8ae2b,https://openaccess-cdn.clevelandart.org/1942.644/1942.644_full.tif,TCMA-2520,"Rembrandt van Rijn (Dutch, 1606–1669)"
"Portrait of Catherine Grey, Lady Manners",1794,1794,oil on canvas,Painting,"{'framed': {'height': 2.805, 'width': 1.85, 'depth': 0.09}, 'unframed': {'height': 2.553, 'width': 1.58}}",TCMA-2247be65-a1c0-4e54-81da-368e8bb2cd4f,https://openaccess-cdn.clevelandart.org/1961.220/1961.220_full.tif,TCMA-2515,"Thomas Lawrence (British, 1769–1830)"
Virgin and Child with Saints,1320,1325,tempera and gold on wood panel,Painting,"{'framed': {'height': 1.222, 'width': 2.003, 'depth': 0.089}, 'overall': {'height': 1.225, 'width': 1.925}}",TCMA-04de5c4b-3ea1-467e-a24f-5964f4dfe15f,https://openaccess-cdn.clevelandart.org/1961.40/1961.40_full.tif,TCMA-2352,Ugolino di Nerio (Italian)
Flowers in a Glass,1606,1606,oil on copper,Painting,"{'framed': {'height': 0.603, 'width': 0.528, 'depth': 0.064}, 'unframed': {'height': 0.356, 'width': 0.293}}",TCMA-c430667f-5624-4fda-9be9-340f950ee8d8,https://openaccess-cdn.clevelandart.org/1960.108/1960.108_full.tif,TCMA-2653,"Ambrosius Bosschaert (Dutch, 1573–1621)"
Portrait of King Charles II of England,1653,1653,oil on canvas,Painting,"{'framed': {'height': 1.82, 'width': 1.41, 'depth': 0.15}, 'unframed': {'height': 1.295, 'width': 0.972}}",TCMA-f87551dd-44ba-4598-a170-4bd1b6eee060,https://openaccess-cdn.clevelandart.org/1959.38/1959.38_full.tif,TCMA-1891,"Philippe de Champaigne (French, 1602–1674)"
Dragon; Tiger,1250,1275,Pair of hanging scrolls; ink on silk,Painting,"{'overall': {'height': 2.268, 'width': 0.718}, 'painting': {'height': 1.252, 'width': 0.572}, 'overall with knobs': {'height': 2.268, 'width': 0.78}}",TCMA-bcd786e2-8d29-4b82-99c8-ad56189fd02c,https://openaccess-cdn.clevelandart.org/1958.427/1958.427_full.tif,TCMA-29198,"Fachang Muqi (Chinese, 1220–1280)"
Summer,1891,1891,oil on fabric,Painting,"{'framed': {'height': 1.895, 'width': 2.705, 'depth': 0.146}, 'unframed': {'height': 1.496, 'width': 2.324}}",TCMA-696c8106-d583-4993-ae2e-2d8a16659db1,https://openaccess-cdn.clevelandart.org/1916.1056/1916.1056_full.tif,TCMA-1649,"Pierre Puvis de Chavannes (French, 1824–1898)"
Portrait of Jean-Gabriel du Theil at the Signing of the Treaty of Vienna,1738,1740,oil on canvas,Painting,"{'framed': {'height': 1.535, 'width': 1.215, 'depth': 0.135}, 'unframed': {'height': 1.245, 'width': 0.924}}",TCMA-51e9daf5-676a-4fe0-889a-fe49b4f77a11,https://openaccess-cdn.clevelandart.org/1964.89/1964.89_full.tif,TCMA-1876,"Jacques André Joseph Aved (French, 1702–1766)"
Travelers in Hilly Countryside,1645,1655,oil on wood,Painting,"{'framed': {'height': 0.708, 'width': 0.966, 'depth': 0.09}, 'unframed': {'height': 0.48, 'width': 0.745}}",TCMA-aff28571-d314-42eb-a5f0-d7aafca91e41,https://openaccess-cdn.clevelandart.org/1942.637/1942.637_full.tif,TCMA-2504,"Aelbert Cuyp (Dutch, 1620–1691)"
The Holy Family with Saint John the Baptist and Saint Margaret,1488,1493,tempera and oil on wood,Painting,"{'framed': {'height': 1.84, 'width': 1.86, 'depth': 0.095}, 'diameter': {'width': 1.53}}",TCMA-1de9c120-4448-4084-8f52-a2b5f927431e,https://openaccess-cdn.clevelandart.org/1932.227/1932.227_full.tif,TCMA-2200,"Filippino Lippi (Italian, 1457–1504)"
Nur Jahan holding a portrait of Emperor Jahangir,1622,1632,gum tempera and gold on paper,Painting,"{'page': {'height': 0.3, 'width': 0.221}, 'painting only': {'height': 0.136, 'width': 0.064}}",TCMA-26971bca-fc77-47b0-ae17-030629d8e1fc,https://openaccess-cdn.clevelandart.org/2013.325/2013.325_full.tif,TCMA-63511,Bishandas (Indian)
The Orange Christ,1889,1889,oil on board,Painting,"{'framed': {'height': 0.287, 'width': 0.335, 'depth': 0.054}, 'unframed': {'height': 0.238, 'width': 0.189}}",TCMA-8caf7089-de77-4128-8a7b-230cdf06bc27,https://openaccess-cdn.clevelandart.org/2020.107/2020.107_full.tif,TCMA-22965,"Maurice Denis (French, 1870–1943)"
